date,region,week_of_year,year,google_trends_grippe,google_trends_vaccin,google_trends_symptomes,google_trends_grippe_zscore,google_trends_vaccin_zscore,google_trends_symptomes_zscore,wiki_grippe_views,wiki_vaccination_views,wiki_grippe_views_zscore,wiki_vaccination_views_zscore,urgences_grippe,cas_sentinelles,ias_syndrome_grippal,taux_vaccination,population_totale,pct_65_plus,temperature,humidity,month,is_winter,is_autumn,urgences_grippe_lag1,urgences_grippe_lag2,urgences_grippe_lag3,urgences_grippe_lag4,urgences_grippe_lag8,urgences_grippe_lag12,cas_sentinelles_lag1,cas_sentinelles_lag2,cas_sentinelles_lag3,cas_sentinelles_lag4,cas_sentinelles_lag8,cas_sentinelles_lag12,ias_syndrome_grippal_lag1,ias_syndrome_grippal_lag2,ias_syndrome_grippal_lag3,ias_syndrome_grippal_lag4,ias_syndrome_grippal_lag8,ias_syndrome_grippal_lag12,wiki_grippe_views_lag1,wiki_grippe_views_lag2,wiki_grippe_views_lag3,wiki_grippe_views_lag4,wiki_grippe_views_lag8,wiki_grippe_views_lag12,wiki_vaccination_views_lag1,wiki_vaccination_views_lag2,wiki_vaccination_views_lag3,wiki_vaccination_views_lag4,wiki_vaccination_views_lag8,wiki_vaccination_views_lag12,urgences_grippe_ma3,urgences_grippe_ma4,urgences_grippe_ma8,cas_sentinelles_ma3,cas_sentinelles_ma4,cas_sentinelles_ma8,ias_syndrome_grippal_ma3,ias_syndrome_grippal_ma4,ias_syndrome_grippal_ma8,wiki_grippe_views_ma3,wiki_grippe_views_ma4,wiki_grippe_views_ma8,wiki_vaccination_views_ma3,wiki_vaccination_views_ma4,wiki_vaccination_views_ma8,urgences_per_100k,sentinelles_per_100k,temp_cold,temp_mild,temp_warm,humidity_high,flurisk,urgences_grippe_year_minus_2,urgences_grippe_year_minus_1,urgences_grippe_year_current,urgences_grippe_diff_n1_n2,urgences_grippe_diff_n_n1,urgences_grippe_diff_n_n2,urgences_grippe_ratio_n_n1,urgences_grippe_ratio_n_n2,urgences_grippe_mean_3years,urgences_grippe_std_3years,urgences_grippe_zscore_3years,cas_sentinelles_year_minus_2,cas_sentinelles_year_minus_1,cas_sentinelles_year_current,cas_sentinelles_diff_n1_n2,cas_sentinelles_diff_n_n1,cas_sentinelles_diff_n_n2,cas_sentinelles_ratio_n_n1,cas_sentinelles_ratio_n_n2,cas_sentinelles_mean_3years,cas_sentinelles_std_3years,cas_sentinelles_zscore_3years,ias_syndrome_grippal_year_minus_2,ias_syndrome_grippal_year_minus_1,ias_syndrome_grippal_year_current,ias_syndrome_grippal_diff_n1_n2,ias_syndrome_grippal_diff_n_n1,ias_syndrome_grippal_diff_n_n2,ias_syndrome_grippal_ratio_n_n1,ias_syndrome_grippal_ratio_n_n2,ias_syndrome_grippal_mean_3years,ias_syndrome_grippal_std_3years,ias_syndrome_grippal_zscore_3years,urgences_grippe_seasonal_anomaly,cas_sentinelles_seasonal_anomaly,urgences_grippe_epidemic_level,urgences_grippe_distance_to_epidemic,urgences_grippe_epidemic_probability,cas_sentinelles_epidemic_level,cas_sentinelles_distance_to_epidemic,cas_sentinelles_epidemic_probability,urgences_grippe_trend,urgences_grippe_trend_ratio,cas_sentinelles_trend,cas_sentinelles_trend_ratio
2025-10-27,Auvergne-Rhône-Alpes,44,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,8000000,19.2,0.0,0.0,10,0,1,68.0,72.0,56.0,47.0,54.0,21.0,23.0,20.0,30.0,13.0,16.0,13.0,0.61,0.52,0.42,0.5,0.33,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.666666666666664,49.0,48.25,14.333333333333334,18.25,15.875,0.3766666666666666,0.3874999999999999,0.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,33.18,62.0,72.0,0.0,10.0,-72.0,-62.0,0.0,0.0,44.666666666666664,39.0042732701602,-1.1451736380809532,34.0,26.0,0.0,-8.0,-26.0,-34.0,0.0,0.0,20.0,17.776388834631177,-1.1250878376348883,0.68,0.58,0.0,-0.10000000000000009,-0.58,-0.68,0.0,0.0,0.42,0.3671511950137164,-1.1439397767574542,-1.070374664604776,-1.1547004583792573,0.0,-62.0,0.2356687898089172,0.0,-27.0,0.2229299363057325,-13.641146589259797,0.7137843202449176,-7.221698113207548,0.6472349914253874
2025-11-03,Auvergne-Rhône-Alpes,45,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,8000000,19.2,0.0,0.0,11,0,1,0.0,68.0,72.0,56.0,51.0,25.0,0.0,23.0,20.0,30.0,13.0,12.0,0.0,0.61,0.52,0.42,0.46,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.666666666666668,35.0,41.875,7.666666666666667,10.75,14.25,0.2033333333333333,0.2825,0.34875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,33.18,69.0,64.0,0.0,-5.0,-64.0,-69.0,0.0,0.0,44.333333333333336,38.47510017314228,-1.1522603445232893,24.0,39.0,0.0,15.0,-39.0,-24.0,0.0,0.0,21.0,19.672315572906,-1.0674899380646696,0.57,0.7,0.0,0.13,-0.7,-0.57,0.0,0.0,0.42333333333333334,0.37233497463081994,-1.136965972071537,-1.1208970509945848,-1.1529022764929917,0.0,-62.0,0.2356687898089172,0.0,-27.0,0.2229299363057325,-13.641146589259797,0.7137843202449176,-7.221698113207548,0.6472349914253874
2025-11-10,Auvergne-Rhône-Alpes,46,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,8000000,19.2,0.0,0.0,11,0,1,0.0,0.0,68.0,72.0,44.0,34.0,0.0,0.0,23.0,20.0,2.0,19.0,0.0,0.0,0.61,0.52,0.33,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,36.375,0.0,5.75,14.0,0.0,0.1525,0.3075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,33.18,71.0,71.0,0.0,0.0,-71.0,-71.0,0.0,0.0,47.333333333333336,40.991869112463434,-1.1547005102102381,39.0,23.0,0.0,-16.0,-23.0,-39.0,0.0,0.0,20.666666666666668,19.604421270043485,-1.0541839173830867,0.82,0.79,0.0,-0.029999999999999916,-0.79,-0.82,0.0,0.0,0.5366666666666666,0.465008960487143,-1.1540971425740134,-1.1143049565657157,-1.1077785357571062,0.0,-62.0,0.2356687898089172,0.0,-27.0,0.2229299363057325,-13.641146589259797,0.7137843202449176,-7.221698113207548,0.6472349914253874
2025-11-17,Auvergne-Rhône-Alpes,47,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,8000000,19.2,0.0,0.0,11,0,1,0.0,0.0,0.0,68.0,48.0,32.0,0.0,0.0,0.0,23.0,26.0,3.0,0.0,0.0,0.0,0.61,0.41,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.375,0.0,0.0,10.75,0.0,0.0,0.25625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,33.18,51.0,55.0,0.0,4.0,-55.0,-51.0,0.0,0.0,35.333333333333336,30.664855018951798,-1.1522419447036139,30.0,41.0,0.0,11.0,-41.0,-30.0,0.0,0.0,23.666666666666668,21.22105872319601,-1.1152443363041595,0.87,0.89,0.0,0.020000000000000018,-0.89,-0.87,0.0,0.0,0.5866666666666667,0.5081666393353005,-1.1544746679147955,-1.1525286304183688,-1.1184655093040947,0.0,-62.0,0.2356687898089172,0.0,-27.0,0.2229299363057325,-13.641146589259797,0.7137843202449176,-7.221698113207548,0.6472349914253874
2025-11-24,Auvergne-Rhône-Alpes,48,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,8000000,19.2,0.0,0.0,11,0,1,0.0,0.0,0.0,0.0,47.0,54.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,9.125,0.0,0.0,0.1937499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,33.18,92.0,81.0,0.0,-11.0,-81.0,-92.0,0.0,0.0,57.666666666666664,50.242744086418426,-1.1477610661495299,28.0,28.0,0.0,0.0,-28.0,-28.0,0.0,0.0,18.666666666666668,16.165807537309522,-1.1547004669506844,0.53,0.69,0.0,0.15999999999999992,-0.69,-0.53,0.0,0.0,0.4066666666666667,0.3611555528208494,-1.126012150382863,-1.1547005124052263,-1.1187482178851706,0.0,-62.0,0.2356687898089172,0.0,-27.0,0.2229299363057325,-13.641146589259797,0.7137843202449176,-7.221698113207548,0.6472349914253874
2025-12-01,Auvergne-Rhône-Alpes,49,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,8000000,19.2,0.0,0.0,12,1,0,0.0,0.0,0.0,0.0,56.0,51.0,0.0,0.0,0.0,0.0,30.0,13.0,0.0,0.0,0.0,0.0,0.42,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,5.375,0.0,0.0,0.14125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,33.18,68.0,70.0,0.0,2.0,-70.0,-68.0,0.0,0.0,46.0,39.84971769034255,-1.1543368814582862,32.0,38.0,0.0,6.0,-38.0,-32.0,0.0,0.0,23.333333333333332,20.428737928059416,-1.1421817771279252,0.65,0.81,0.0,0.16000000000000003,-0.81,-0.65,0.0,0.0,0.48666666666666664,0.4289910643980051,-1.1344421192256668,-1.1309737881535946,-1.0080300935873885,0.0,-62.0,0.2356687898089172,0.0,-27.0,0.2229299363057325,-13.641146589259797,0.7137843202449176,-7.221698113207548,0.6472349914253874
2025-12-08,Auvergne-Rhône-Alpes,50,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,8000000,19.2,0.0,0.0,12,1,0,0.0,0.0,0.0,0.0,72.0,44.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.52,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,2.875,0.0,0.0,0.07625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,33.18,83.0,89.0,0.0,6.0,-89.0,-83.0,0.0,0.0,57.333333333333336,49.74267115197306,-1.152598580915987,38.0,38.0,0.0,0.0,-38.0,-38.0,0.0,0.0,25.333333333333332,21.93931022920578,-1.1547004857476748,0.73,0.75,0.0,0.020000000000000018,-0.75,-0.73,0.0,0.0,0.49333333333333335,0.4273562136360408,-1.1543816685249197,-1.1273660056863029,-1.1470786167212321,0.0,-62.0,0.2356687898089172,0.0,-27.0,0.2229299363057325,-13.641146589259797,0.7137843202449176,-7.221698113207548,0.6472349914253874
2025-12-15,Auvergne-Rhône-Alpes,51,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,8000000,19.2,0.0,0.0,12,1,0,0.0,0.0,0.0,0.0,68.0,48.0,0.0,0.0,0.0,0.0,23.0,26.0,0.0,0.0,0.0,0.0,0.61,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,33.18,68.0,70.0,0.0,2.0,-70.0,-68.0,0.0,0.0,46.0,39.84971769034255,-1.1543368814582862,39.0,34.0,0.0,-5.0,-34.0,-39.0,0.0,0.0,24.333333333333332,21.22105872319601,-1.1466596697211782,0.92,0.83,0.0,-0.09000000000000008,-0.83,-0.92,0.0,0.0,0.5833333333333334,0.5071817557181383,-1.1501442562008457,-1.1334116227821645,-1.0972901290294348,0.0,-62.0,0.2356687898089172,0.0,-27.0,0.2229299363057325,-13.641146589259797,0.7137843202449176,-7.221698113207548,0.6472349914253874
2025-12-22,Auvergne-Rhône-Alpes,52,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,8000000,19.2,0.0,0.0,12,1,0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,33.18,94.0,74.0,0.0,-20.0,-74.0,-94.0,0.0,0.0,56.0,49.51767361255979,-1.1309093255723284,29.0,30.0,0.0,1.0,-30.0,-29.0,0.0,0.0,19.666666666666668,17.039170558842745,-1.1542032192557121,0.83,0.81,0.0,-0.019999999999999907,-0.81,-0.83,0.0,0.0,0.5466666666666667,0.4735328218121035,-1.1544405942846931,-1.1383303297653666,-1.1208970168065533,0.0,-62.0,0.2356687898089172,0.0,-27.0,0.2229299363057325,-13.641146589259797,0.7137843202449176,-7.221698113207548,0.6472349914253874
2025-12-29,Auvergne-Rhône-Alpes,1,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,8000000,19.2,0.0,0.0,12,1,0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,33.18,68.0,94.0,0.0,26.0,-94.0,-68.0,0.0,0.0,54.0,48.53864439804639,-1.112515595710741,33.0,41.0,0.0,8.0,-41.0,-33.0,0.0,0.0,24.666666666666668,21.73323108360405,-1.1349746126935099,0.9,0.62,0.0,-0.28,-0.62,-0.9,0.0,0.0,0.5066666666666667,0.4605793453177567,-1.100061415597565,-0.853298615818756,-0.8622018337466903,0.0,-62.0,0.2356687898089172,0.0,-27.0,0.2229299363057325,-13.641146589259797,0.7137843202449176,-7.221698113207548,0.6472349914253874
2023-01-02,Bourgogne-Franche-Comté,1,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2800000,22.5,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,29.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.853298615818756,-0.8622018337466903,0.0,-60.0,0.24203821656050956,0.0,-27.0,0.2356687898089172,-15.832365747460088,0.6878290844232419,-6.553701015965167,0.6909731401532648
2023-01-09,Bourgogne-Franche-Comté,2,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2800000,22.5,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,29.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1547005166401216,-1.0736246336289956,0.0,-60.0,0.24203821656050956,0.0,-27.0,0.2356687898089172,-15.832365747460088,0.6878290844232419,-6.553701015965167,0.6909731401532648
2023-01-16,Bourgogne-Franche-Comté,3,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2800000,22.5,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,29.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1445861530295132,-1.1052630997229946,0.0,-60.0,0.24203821656050956,0.0,-27.0,0.2356687898089172,-15.832365747460088,0.6878290844232419,-6.553701015965167,0.6909731401532648
2023-01-23,Bourgogne-Franche-Comté,4,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2800000,22.5,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,29.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1501722580895906,-1.1300640352150406,0.0,-60.0,0.24203821656050956,0.0,-27.0,0.2356687898089172,-15.832365747460088,0.6878290844232419,-6.553701015965167,0.6909731401532648
2023-01-30,Bourgogne-Franche-Comté,5,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2800000,22.5,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,29.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1543570708087838,-1.1533663397700613,0.0,-60.0,0.24203821656050956,0.0,-27.0,0.2356687898089172,-15.832365747460088,0.6878290844232419,-6.553701015965167,0.6909731401532648
2023-02-06,Bourgogne-Franche-Comté,6,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2800000,22.5,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,29.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1531873963286556,-1.1547004758792547,0.0,-60.0,0.24203821656050956,0.0,-27.0,0.2356687898089172,-15.832365747460088,0.6878290844232419,-6.553701015965167,0.6909731401532648
2023-02-13,Bourgogne-Franche-Comté,7,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2800000,22.5,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,29.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1346236897055444,-1.1453125004819107,0.0,-60.0,0.24203821656050956,0.0,-27.0,0.2356687898089172,-15.832365747460088,0.6878290844232419,-6.553701015965167,0.6909731401532648
2023-02-20,Bourgogne-Franche-Comté,8,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2800000,22.5,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,29.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1547005113522253,-1.1365995456006772,0.0,-60.0,0.24203821656050956,0.0,-27.0,0.2356687898089172,-15.832365747460088,0.6878290844232419,-6.553701015965167,0.6909731401532648
2023-02-27,Bourgogne-Franche-Comté,9,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2800000,22.5,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,29.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1545492467048093,-1.128552905771773,0.0,-60.0,0.24203821656050956,0.0,-27.0,0.2356687898089172,-15.832365747460088,0.6878290844232419,-6.553701015965167,0.6909731401532648
2023-03-06,Bourgogne-Franche-Comté,10,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2800000,22.5,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,29.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1541485865335561,-1.1338933475991146,0.0,-60.0,0.24203821656050956,0.0,-27.0,0.2356687898089172,-15.832365747460088,0.6878290844232419,-6.553701015965167,0.6909731401532648
2023-03-13,Bourgogne-Franche-Comté,11,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2800000,22.5,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,29.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1547005066332208,-1.132309172435589,0.0,-60.0,0.24203821656050956,0.0,-27.0,0.2356687898089172,-15.832365747460088,0.6878290844232419,-6.553701015965167,0.6909731401532648
2023-03-20,Bourgogne-Franche-Comté,12,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2800000,22.5,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,29.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1533906845371522,-1.076208456736673,0.0,-60.0,0.24203821656050956,0.0,-27.0,0.2356687898089172,-15.832365747460088,0.6878290844232419,-6.553701015965167,0.6909731401532648
